seed,case_id,strategy,noise_rate,true_diagnosis,predicted_diagnosis,correct_top1,correct_top3,confidence,brier_score,new_questions,verification_questions,total_atomic_questions,interaction_turns,unnecessary_verifications,resolved_wrong_reports,premature_stop,uncertain_output,stop_reason
2026,influenza-8,joint_new_verify_stop,0.0,influenza,influenza,1,1,0.6555952527274732,0.21643489517490327,6,0,6,6,0,0,0,1,no positive-utility acquisition action or a reliability/safety check remains; return uncertainty
2026,influenza-9,random_reliable,0.0,influenza,influenza,1,1,0.882372672557376,0.02483269109007798,2,0,2,2,0,0,0,0,posterior_threshold
2026,influenza-9,ordinary_eig_reliable,0.0,influenza,influenza,1,1,0.9323870723041389,0.008764059380354478,2,0,2,2,0,0,0,0,posterior_threshold
2026,influenza-9,full_two_layer,0.0,influenza,influenza,1,1,0.9173263284488358,0.012628327543761886,2,0,2,2,0,0,0,0,posterior_threshold
2026,influenza-9,adaptive_history,0.0,influenza,influenza,1,1,0.9323870723041389,0.008764059380354478,2,0,2,2,0,0,0,0,posterior_threshold
2026,influenza-9,joint_new_verify_stop,0.0,influenza,influenza,1,1,0.9323870723041389,0.008764059380354478,2,0,2,2,0,0,0,0,"confidence, marginal utility, and report-risk checks passed"
2026,influenza-10,random_reliable,0.0,influenza,influenza,1,1,0.885398948634893,0.024638896623871614,4,0,4,4,0,0,0,0,posterior_threshold
2026,influenza-10,ordinary_eig_reliable,0.0,influenza,influenza,1,1,0.9406870570498168,0.005934338188725892,3,0,3,3,0,0,0,0,posterior_threshold
2026,influenza-10,full_two_layer,0.0,influenza,influenza,1,1,0.9208231150547012,0.010208672217724672,3,0,3,3,0,0,0,0,posterior_threshold
2026,influenza-10,adaptive_history,0.0,influenza,influenza,1,1,0.896686474805111,0.018758719068989536,4,0,4,4,0,0,0,0,posterior_threshold
2026,influenza-10,joint_new_verify_stop,0.0,influenza,influenza,1,1,0.896686474805111,0.018758719068989536,4,0,4,4,0,0,0,0,"confidence, marginal utility, and report-risk checks passed"
2026,influenza-11,random_reliable,0.0,influenza,influenza,1,1,0.882372672557376,0.02483269109007798,2,0,2,2,0,0,0,0,posterior_threshold
2026,influenza-11,ordinary_eig_reliable,0.0,influenza,influenza,1,1,0.9323870723041389,0.008764059380354478,2,0,2,2,0,0,0,0,posterior_threshold
2026,influenza-11,full_two_layer,0.0,influenza,influenza,1,1,0.9173263284488358,0.012628327543761886,2,0,2,2,0,0,0,0,posterior_threshold
2026,influenza-11,adaptive_history,0.0,influenza,influenza,1,1,0.9323870723041389,0.008764059380354478,2,0,2,2,0,0,0,0,posterior_threshold
2026,influenza-11,joint_new_verify_stop,0.0,influenza,influenza,1,1,0.9323870723041389,0.008764059380354478,2,0,2,2,0,0,0,0,"confidence, marginal utility, and report-risk checks passed"
2026,influenza-12,random_reliable,0.0,influenza,influenza,1,1,0.504437661508288,0.48707486806557654,6,0,6,6,0,0,0,0,no_questions_left
2026,influenza-12,ordinary_eig_reliable,0.0,influenza,influenza,1,1,0.5044376615082881,0.48707486806557637,6,0,6,6,0,0,0,0,no_questions_left
2026,influenza-12,full_two_layer,0.0,influenza,influenza,1,1,0.49948951121789276,0.49268182494931506,6,0,6,6,0,0,0,0,no_questions_left
2026,influenza-12,adaptive_history,0.0,influenza,influenza,1,1,0.5044376615082881,0.48707486806557637,6,0,6,6,0,0,0,0,no_questions_left
2026,influenza-12,joint_new_verify_stop,0.0,influenza,influenza,1,1,0.5044376615082881,0.48707486806557637,6,0,6,6,0,0,0,1,no positive-utility acquisition action or a reliability/safety check remains; return uncertainty
2026,influenza-13,random_reliable,0.0,influenza,common_cold,0,1,0.8964523823710744,1.711294702415497,5,0,5,5,0,0,1,0,posterior_threshold
2026,influenza-13,ordinary_eig_reliable,0.0,influenza,common_cold,0,1,0.7944496532265938,1.286180378981583,6,0,6,6,0,0,0,0,no_questions_left
2026,influenza-13,full_two_layer,0.0,influenza,common_cold,0,1,0.7666911004226953,1.2130252326126876,6,0,6,6,0,0,0,0,no_questions_left
2026,influenza-13,adaptive_history,0.0,influenza,common_cold,0,1,0.7857547949022187,1.2664726322299205,6,0,6,6,0,0,0,0,no_questions_left
2026,influenza-13,joint_new_verify_stop,0.0,influenza,common_cold,0,1,0.7857547949022187,1.2664726322299205,6,1,7,7,1,0,0,1,no positive-utility acquisition action or a reliability/safety check remains; return uncertainty
2026,influenza-14,random_reliable,0.0,influenza,influenza,1,1,0.885398948634893,0.024638896623871614,4,0,4,4,0,0,0,0,posterior_threshold
2026,influenza-14,ordinary_eig_reliable,0.0,influenza,influenza,1,1,0.5405266227055642,0.3891833704033574,6,0,6,6,0,0,0,0,no_questions_left
2026,influenza-14,full_two_layer,0.0,influenza,influenza,1,1,0.5327670957207586,0.38970963779237616,6,0,6,6,0,0,0,0,no_questions_left
2026,influenza-14,adaptive_history,0.0,influenza,influenza,1,1,0.5405266227055642,0.3891833704033574,6,0,6,6,0,0,0,0,no_questions_left
2026,influenza-14,joint_new_verify_stop,0.0,influenza,influenza,1,1,0.5405266227055642,0.3891833704033574,6,1,7,7,1,0,0,1,no positive-utility acquisition action or a reliability/safety check remains; return uncertainty
2026,influenza-15,random_reliable,0.0,influenza,influenza,1,1,0.8559696166004496,0.039309208435888386,4,0,4,4,0,0,0,0,posterior_threshold
2026,influenza-15,ordinary_eig_reliable,0.0,influenza,influenza,1,1,0.8559696166004496,0.03930920843588838,4,0,4,4,0,0,0,0,posterior_threshold
2026,influenza-15,full_two_layer,0.0,influenza,influenza,1,1,0.8585713915300693,0.03907344815045747,5,0,5,5,0,0,0,0,posterior_threshold
2026,influenza-15,adaptive_history,0.0,influenza,influenza,1,1,0.8559696166004496,0.03930920843588838,4,0,4,4,0,0,0,0,posterior_threshold
2026,influenza-15,joint_new_verify_stop,0.0,influenza,influenza,1,1,0.8559696166004496,0.03930920843588838,4,0,4,4,0,0,0,0,"confidence, marginal utility, and report-risk checks passed"
2026,influenza-16,random_reliable,0.0,influenza,influenza,1,1,0.885398948634893,0.024638896623871614,4,0,4,4,0,0,0,0,posterior_threshold
2026,influenza-16,ordinary_eig_reliable,0.0,influenza,influenza,1,1,0.9406870570498168,0.005934338188725892,3,0,3,3,0,0,0,0,posterior_threshold
2026,influenza-16,full_two_layer,0.0,influenza,influenza,1,1,0.9208231150547012,0.010208672217724672,3,0,3,3,0,0,0,0,posterior_threshold
2026,influenza-16,adaptive_history,0.0,influenza,influenza,1,1,0.896686474805111,0.018758719068989536,4,0,4,4,0,0,0,0,posterior_threshold
2026,influenza-16,joint_new_verify_stop,0.0,influenza,influenza,1,1,0.896686474805111,0.018758719068989536,4,0,4,4,0,0,0,0,"confidence, marginal utility, and report-risk checks passed"
2026,influenza-17,random_reliable,0.0,influenza,influenza,1,1,0.882372672557376,0.02483269109007798,2,0,2,2,0,0,0,0,posterior_threshold
2026,influenza-17,ordinary_eig_reliable,0.0,influenza,influenza,1,1,0.9323870723041389,0.008764059380354478,2,0,2,2,0,0,0,0,posterior_threshold
2026,influenza-17,full_two_layer,0.0,influenza,influenza,1,1,0.9173263284488358,0.012628327543761886,2,0,2,2,0,0,0,0,posterior_threshold
2026,influenza-17,adaptive_history,0.0,influenza,influenza,1,1,0.9323870723041389,0.008764059380354478,2,0,2,2,0,0,0,0,posterior_threshold
2026,influenza-17,joint_new_verify_stop,0.0,influenza,influenza,1,1,0.9323870723041389,0.008764059380354478,2,0,2,2,0,0,0,0,"confidence, marginal utility, and report-risk checks passed"
2026,influenza-18,random_reliable,0.0,influenza,influenza,1,1,0.882372672557376,0.02483269109007798,2,0,2,2,0,0,0,0,posterior_threshold
2026,influenza-18,ordinary_eig_reliable,0.0,influenza,influenza,1,1,0.8655814555139504,0.035141428280956,5,0,5,5,0,0,0,0,posterior_threshold
2026,influenza-18,full_two_layer,0.0,influenza,influenza,1,1,0.8519241973758845,0.0419435374227996,5,0,5,5,0,0,0,0,posterior_threshold
2026,influenza-18,adaptive_history,0.0,influenza,influenza,1,1,0.8655814555139504,0.035141428280956,5,0,5,5,0,0,0,0,posterior_threshold
2026,influenza-18,joint_new_verify_stop,0.0,influenza,influenza,1,1,0.8655814555139504,0.035141428280956,5,0,5,5,0,0,0,0,"confidence, marginal utility, and report-risk checks passed"
2026,influenza-19,random_reliable,0.0,influenza,influenza,1,1,0.882372672557376,0.02483269109007798,2,0,2,2,0,0,0,0,posterior_threshold
2026,influenza-19,ordinary_eig_reliable,0.0,influenza,influenza,1,1,0.9323870723041389,0.008764059380354478,2,0,2,2,0,0,0,0,posterior_threshold
2026,influenza-19,full_two_layer,0.0,influenza,influenza,1,1,0.9173263284488358,0.012628327543761886,2,0,2,2,0,0,0,0,posterior_threshold
2026,influenza-19,adaptive_history,0.0,influenza,influenza,1,1,0.9323870723041389,0.008764059380354478,2,0,2,2,0,0,0,0,posterior_threshold
2026,influenza-19,joint_new_verify_stop,0.0,influenza,influenza,1,1,0.9323870723041389,0.008764059380354478,2,0,2,2,0,0,0,0,"confidence, marginal utility, and report-risk checks passed"
2026,influenza-20,random_reliable,0.0,influenza,influenza,1,1,0.882372672557376,0.02483269109007798,2,0,2,2,0,0,0,0,posterior_threshold
2026,influenza-20,ordinary_eig_reliable,0.0,influenza,influenza,1,1,0.9323870723041389,0.008764059380354478,2,0,2,2,0,0,0,0,posterior_threshold
2026,influenza-20,full_two_layer,0.0,influenza,influenza,1,1,0.9173263284488358,0.012628327543761886,2,0,2,2,0,0,0,0,posterior_threshold
2026,influenza-20,adaptive_history,0.0,influenza,influenza,1,1,0.9323870723041389,0.008764059380354478,2,0,2,2,0,0,0,0,posterior_threshold
2026,influenza-20,joint_new_verify_stop,0.0,influenza,influenza,1,1,0.9323870723041389,0.008764059380354478,2,0,2,2,0,0,0,0,"confidence, marginal utility, and report-risk checks passed"
2026,influenza-21,random_reliable,0.0,influenza,influenza,1,1,0.6618895136053919,0.17234687825128747,6,0,6,6,0,0,0,0,no_questions_left
2026,influenza-21,ordinary_eig_reliable,0.0,influenza,influenza,1,1,0.9323870723041389,0.008764059380354478,2,0,2,2,0,0,0,0,posterior_threshold
2026,influenza-21,full_two_layer,0.0,influenza,influenza,1,1,0.9173263284488358,0.012628327543761886,2,0,2,2,0,0,0,0,posterior_threshold
2026,influenza-21,adaptive_history,0.0,influenza,influenza,1,1,0.9323870723041389,0.008764059380354478,2,0,2,2,0,0,0,0,posterior_threshold
2026,influenza-21,joint_new_verify_stop,0.0,influenza,influenza,1,1,0.9323870723041389,0.008764059380354478,2,0,2,2,0,0,0,0,"confidence, marginal utility, and report-risk checks passed"
2026,influenza-22,random_reliable,0.0,influenza,influenza,1,1,0.882372672557376,0.02483269109007798,2,0,2,2,0,0,0,0,posterior_threshold
2026,influenza-22,ordinary_eig_reliable,0.0,influenza,influenza,1,1,0.8655814555139504,0.035141428280956,5,0,5,5,0,0,0,0,posterior_threshold
2026,influenza-22,full_two_layer,0.0,influenza,influenza,1,1,0.8519241973758845,0.0419435374227996,5,0,5,5,0,0,0,0,posterior_threshold
2026,influenza-22,adaptive_history,0.0,influenza,influenza,1,1,0.8655814555139504,0.035141428280956,5,0,5,5,0,0,0,0,posterior_threshold
2026,influenza-22,joint_new_verify_stop,0.0,influenza,influenza,1,1,0.8655814555139504,0.035141428280956,5,0,5,5,0,0,0,0,"confidence, marginal utility, and report-risk checks passed"
2026,influenza-23,random_reliable,0.0,influenza,influenza,1,1,0.882372672557376,0.02483269109007798,2,0,2,2,0,0,0,0,posterior_threshold
2026,influenza-23,ordinary_eig_reliable,0.0,influenza,influenza,1,1,0.9323870723041389,0.008764059380354478,2,0,2,2,0,0,0,0,posterior_threshold
2026,influenza-23,full_two_layer,0.0,influenza,influenza,1,1,0.9173263284488358,0.012628327543761886,2,0,2,2,0,0,0,0,posterior_threshold
2026,influenza-23,adaptive_history,0.0,influenza,influenza,1,1,0.9323870723041389,0.008764059380354478,2,0,2,2,0,0,0,0,posterior_threshold
2026,influenza-23,joint_new_verify_stop,0.0,influenza,influenza,1,1,0.9323870723041389,0.008764059380354478,2,0,2,2,0,0,0,0,"confidence, marginal utility, and report-risk checks passed"
2026,influenza-24,random_reliable,0.0,influenza,influenza,1,1,0.885398948634893,0.024638896623871614,4,0,4,4,0,0,0,0,posterior_threshold
2026,influenza-24,ordinary_eig_reliable,0.0,influenza,influenza,1,1,0.9323870723041389,0.008764059380354478,2,0,2,2,0,0,0,0,posterior_threshold
2026,influenza-24,full_two_layer,0.0,influenza,influenza,1,1,0.9173263284488358,0.012628327543761886,2,0,2,2,0,0,0,0,posterior_threshold
2026,influenza-24,adaptive_history,0.0,influenza,influenza,1,1,0.9323870723041389,0.008764059380354478,2,0,2,2,0,0,0,0,posterior_threshold
2026,influenza-24,joint_new_verify_stop,0.0,influenza,influenza,1,1,0.9323870723041389,0.008764059380354478,2,0,2,2,0,0,0,0,"confidence, marginal utility, and report-risk checks passed"
2026,influenza-25,random_reliable,0.0,influenza,influenza,1,1,0.882372672557376,0.02483269109007798,2,0,2,2,0,0,0,0,posterior_threshold
2026,influenza-25,ordinary_eig_reliable,0.0,influenza,influenza,1,1,0.9323870723041389,0.008764059380354478,2,0,2,2,0,0,0,0,posterior_threshold
2026,influenza-25,full_two_layer,0.0,influenza,influenza,1,1,0.9173263284488358,0.012628327543761886,2,0,2,2,0,0,0,0,posterior_threshold
2026,influenza-25,adaptive_history,0.0,influenza,influenza,1,1,0.9323870723041389,0.008764059380354478,2,0,2,2,0,0,0,0,posterior_threshold
2026,influenza-25,joint_new_verify_stop,0.0,influenza,influenza,1,1,0.9323870723041389,0.008764059380354478,2,0,2,2,0,0,0,0,"confidence, marginal utility, and report-risk checks passed"
2026,influenza-26,random_reliable,0.0,influenza,influenza,1,1,0.8559696166004496,0.039309208435888386,4,0,4,4,0,0,0,0,posterior_threshold
2026,influenza-26,ordinary_eig_reliable,0.0,influenza,influenza,1,1,0.8559696166004496,0.03930920843588838,4,0,4,4,0,0,0,0,posterior_threshold
2026,influenza-26,full_two_layer,0.0,influenza,influenza,1,1,0.8585713915300693,0.03907344815045747,5,0,5,5,0,0,0,0,posterior_threshold
2026,influenza-26,adaptive_history,0.0,influenza,influenza,1,1,0.8559696166004496,0.03930920843588838,4,0,4,4,0,0,0,0,posterior_threshold
2026,influenza-26,joint_new_verify_stop,0.0,influenza,influenza,1,1,0.8559696166004496,0.03930920843588838,4,0,4,4,0,0,0,0,"confidence, marginal utility, and report-risk checks passed"
2026,influenza-27,random_reliable,0.0,influenza,influenza,1,1,0.882372672557376,0.02483269109007798,2,0,2,2,0,0,0,0,posterior_threshold
2026,influenza-27,ordinary_eig_reliable,0.0,influenza,influenza,1,1,0.9323870723041389,0.008764059380354478,2,0,2,2,0,0,0,0,posterior_threshold
2026,influenza-27,full_two_layer,0.0,influenza,influenza,1,1,0.9173263284488358,0.012628327543761886,2,0,2,2,0,0,0,0,posterior_threshold
2026,influenza-27,adaptive_history,0.0,influenza,influenza,1,1,0.9323870723041389,0.008764059380354478,2,0,2,2,0,0,0,0,posterior_threshold
2026,influenza-27,joint_new_verify_stop,0.0,influenza,influenza,1,1,0.9323870723041389,0.008764059380354478,2,0,2,2,0,0,0,0,"confidence, marginal utility, and report-risk checks passed"
2026,influenza-28,random_reliable,0.0,influenza,influenza,1,1,0.874808179301143,0.030929149825494464,4,0,4,4,0,0,0,0,posterior_threshold
2026,influenza-28,ordinary_eig_reliable,0.0,influenza,influenza,1,1,0.928933459679143,0.009148038143669745,3,0,3,3,0,0,0,0,posterior_threshold
2026,influenza-28,full_two_layer,0.0,influenza,influenza,1,1,0.9093149297260074,0.01424774079651624,3,0,3,3,0,0,0,0,posterior_threshold
2026,influenza-28,adaptive_history,0.0,influenza,influenza,1,1,0.8929184313490189,0.02057099410392248,3,0,3,3,0,0,0,0,posterior_threshold
2026,influenza-28,joint_new_verify_stop,0.0,influenza,influenza,1,1,0.8929184313490189,0.02057099410392248,3,0,3,3,0,0,0,0,"confidence, marginal utility, and report-risk checks passed"
2026,influenza-29,random_reliable,0.0,influenza,common_cold,0,1,0.903405036846293,1.6505296738390092,6,0,6,6,0,0,1,0,posterior_threshold
2026,influenza-29,ordinary_eig_reliable,0.0,influenza,common_cold,0,1,0.9034050368462931,1.6505296738390094,6,0,6,6,0,0,1,0,posterior_threshold
2026,influenza-29,full_two_layer,0.0,influenza,common_cold,0,1,0.88108235206185,1.5867847113505615,6,0,6,6,0,0,1,0,posterior_threshold
2026,influenza-29,adaptive_history,0.0,influenza,common_cold,0,1,0.9034050368462931,1.6505296738390094,6,0,6,6,0,0,1,0,posterior_threshold
2026,influenza-29,joint_new_verify_stop,0.0,influenza,common_cold,0,1,0.8468464172592534,1.5136594063075164,5,0,5,5,0,0,1,0,"confidence, marginal utility, and report-risk checks passed"
2026,influenza-30,random_reliable,0.0,influenza,influenza,1,1,0.8559696166004496,0.039309208435888386,4,0,4,4,0,0,0,0,posterior_threshold
2026,influenza-30,ordinary_eig_reliable,0.0,influenza,influenza,1,1,0.8559696166004496,0.03930920843588838,4,0,4,4,0,0,0,0,posterior_threshold
2026,influenza-30,full_two_layer,0.0,influenza,influenza,1,1,0.8585713915300693,0.03907344815045747,5,0,5,5,0,0,0,0,posterior_threshold
2026,influenza-30,adaptive_history,0.0,influenza,influenza,1,1,0.8559696166004496,0.03930920843588838,4,0,4,4,0,0,0,0,posterior_threshold
2026,influenza-30,joint_new_verify_stop,0.0,influenza,influenza,1,1,0.8559696166004496,0.03930920843588838,4,0,4,4,0,0,0,0,"confidence, marginal utility, and report-risk checks passed"
2026,influenza-31,random_reliable,0.0,influenza,influenza,1,1,0.6999222500674547,0.173084017237739,6,0,6,6,0,0,0,0,no_questions_left
2026,influenza-31,ordinary_eig_reliable,0.0,influenza,influenza,1,1,0.6999222500674547,0.17308401723773897,6,0,6,6,0,0,0,0,no_questions_left
2026,influenza-31,full_two_layer,0.0,influenza,influenza,1,1,0.6887444730532086,0.18119572051476474,6,0,6,6,0,0,0,0,no_questions_left
2026,influenza-31,adaptive_history,0.0,influenza,influenza,1,1,0.6610336197098853,0.21686875581538553,6,0,6,6,0,0,0,0,no_questions_left
2026,influenza-31,joint_new_verify_stop,0.0,influenza,influenza,1,1,0.6610336197098853,0.21686875581538553,6,1,7,7,1,0,0,1,no positive-utility acquisition action or a reliability/safety check remains; return uncertainty
2026,influenza-32,random_reliable,0.0,influenza,influenza,1,1,0.882372672557376,0.02483269109007798,2,0,2,2,0,0,0,0,posterior_threshold
2026,influenza-32,ordinary_eig_reliable,0.0,influenza,influenza,1,1,0.9323870723041389,0.008764059380354478,2,0,2,2,0,0,0,0,posterior_threshold
2026,influenza-32,full_two_layer,0.0,influenza,influenza,1,1,0.9173263284488358,0.012628327543761886,2,0,2,2,0,0,0,0,posterior_threshold
2026,influenza-32,adaptive_history,0.0,influenza,influenza,1,1,0.9323870723041389,0.008764059380354478,2,0,2,2,0,0,0,0,posterior_threshold
2026,influenza-32,joint_new_verify_stop,0.0,influenza,influenza,1,1,0.9323870723041389,0.008764059380354478,2,0,2,2,0,0,0,0,"confidence, marginal utility, and report-risk checks passed"
2026,influenza-33,random_reliable,0.0,influenza,influenza,1,1,0.882372672557376,0.02483269109007798,2,0,2,2,0,0,0,0,posterior_threshold
2026,influenza-33,ordinary_eig_reliable,0.0,influenza,influenza,1,1,0.9323870723041389,0.008764059380354478,2,0,2,2,0,0,0,0,posterior_threshold
2026,influenza-33,full_two_layer,0.0,influenza,influenza,1,1,0.9173263284488358,0.012628327543761886,2,0,2,2,0,0,0,0,posterior_threshold
2026,influenza-33,adaptive_history,0.0,influenza,influenza,1,1,0.9323870723041389,0.008764059380354478,2,0,2,2,0,0,0,0,posterior_threshold
2026,influenza-33,joint_new_verify_stop,0.0,influenza,influenza,1,1,0.9323870723041389,0.008764059380354478,2,0,2,2,0,0,0,0,"confidence, marginal utility, and report-risk checks passed"
2026,influenza-34,random_reliable,0.0,influenza,influenza,1,1,0.7891024135328999,0.08590295042039924,6,0,6,6,0,0,0,0,no_questions_left
2026,influenza-34,ordinary_eig_reliable,0.0,influenza,influenza,1,1,0.9323870723041389,0.008764059380354478,2,0,2,2,0,0,0,0,posterior_threshold
2026,influenza-34,full_two_layer,0.0,influenza,influenza,1,1,0.9173263284488358,0.012628327543761886,2,0,2,2,0,0,0,0,posterior_threshold
2026,influenza-34,adaptive_history,0.0,influenza,influenza,1,1,0.9323870723041389,0.008764059380354478,2,0,2,2,0,0,0,0,posterior_threshold
2026,influenza-34,joint_new_verify_stop,0.0,influenza,influenza,1,1,0.9323870723041389,0.008764059380354478,2,0,2,2,0,0,0,0,"confidence, marginal utility, and report-risk checks passed"
